node_id,alert_text
1,流量负载突增，当前占用 71%
1,接口 eth2 在端口 10 出现断开
2,入流量瞬时增长至 96% 带宽利用率
2,流量负载突增，当前占用 91%
2,设备接口eth2端口17状态 DOWN
3,处理器占用率 75%，需关注性能瓶颈
3,检测到到节点26的往返延迟 RTT ~494ms
4,接口 eth0 在端口 18 出现断开
5,设备接口eth0端口5状态 DOWN
6,RAM 占用 91%，剩余不足
6,内存使用率达 84%，系统将触发垃圾回收
7,检测到到节点2的往返延迟 RTT ~159ms
8,接口 eth3 在端口 18 出现断开
9,检测到到节点13的往返延迟 RTT ~402ms
10,接口 eth3 在端口 23 出现断开
11,设备接口eth1端口1状态 DOWN
11,CPU 利用率超过 91%，可能存在过载风险
12,检测到到节点9的往返延迟 RTT ~116ms
12,检测到到节点9的往返延迟 RTT ~156ms
12,接口 eth1 在端口 31 出现断开
13,处理器占用率 71%，需关注性能瓶颈
13,与邻居节点 9 的链路延迟超过 468ms
14,处理器占用率 81%，需关注性能瓶颈
14,与邻居节点 20 的链路延迟超过 413ms
15,与邻居节点 16 的链路延迟超过 104ms
16,设备接口eth2端口43状态 DOWN
16,接口 eth2 在端口 46 出现断开
16,入流量瞬时增长至 70% 带宽利用率
17,CPU 利用率超过 70%，可能存在过载风险
17,流量负载突增，当前占用 75%
17,接口 eth2 在端口 36 出现断开
18,流量负载突增，当前占用 100%
18,与邻居节点 2 的链路延迟超过 468ms
18,入流量瞬时增长至 82% 带宽利用率
19,接口 eth3 在端口 5 出现断开
19,检测到到节点20的往返延迟 RTT ~203ms
20,流量负载突增，当前占用 75%
21,设备接口eth2端口13状态 DOWN
21,CPU 利用率超过 98%，可能存在过载风险
22,内存使用率达 89%，系统将触发垃圾回收
22,流量负载突增，当前占用 81%
22,内存使用率达 92%，系统将触发垃圾回收
23,设备接口eth0端口25状态 DOWN
23,处理器占用率 81%，需关注性能瓶颈
23,设备接口eth1端口16状态 DOWN
24,设备接口eth0端口39状态 DOWN
24,与邻居节点 21 的链路延迟超过 192ms
25,设备接口eth3端口26状态 DOWN
25,与邻居节点 21 的链路延迟超过 475ms
25,检测到到节点0的往返延迟 RTT ~201ms
26,设备接口eth0端口13状态 DOWN
0,入流量瞬时增长至 93% 带宽利用率
1,设备接口eth2端口3状态 DOWN
2,与邻居节点 25 的链路延迟超过 299ms
2,CPU 利用率超过 74%，可能存在过载风险
2,接口 eth2 在端口 19 出现断开
3,处理器占用率 97%，需关注性能瓶颈
4,接口 eth2 在端口 33 出现断开
4,设备接口eth1端口35状态 DOWN
5,与邻居节点 3 的链路延迟超过 481ms
5,处理器占用率 88%，需关注性能瓶颈
5,与邻居节点 17 的链路延迟超过 461ms
6,接口 eth0 在端口 21 出现断开
6,设备接口eth3端口1状态 DOWN
7,流量负载突增，当前占用 82%
7,CPU 利用率超过 81%，可能存在过载风险
7,接口 eth0 在端口 7 出现断开
8,检测到到节点19的往返延迟 RTT ~291ms
9,设备接口eth3端口13状态 DOWN
10,检测到到节点11的往返延迟 RTT ~403ms
11,CPU 利用率超过 98%，可能存在过载风险
12,接口 eth0 在端口 25 出现断开
12,接口 eth1 在端口 29 出现断开
12,接口 eth3 在端口 27 出现断开
13,CPU 利用率超过 70%，可能存在过载风险
13,检测到到节点0的往返延迟 RTT ~403ms
13,与邻居节点 0 的链路延迟超过 301ms
14,检测到到节点20的往返延迟 RTT ~146ms
14,检测到到节点15的往返延迟 RTT ~348ms
14,检测到到节点20的往返延迟 RTT ~376ms
15,接口 eth1 在端口 5 出现断开
16,与邻居节点 20 的链路延迟超过 378ms
17,与邻居节点 16 的链路延迟超过 362ms
18,与邻居节点 19 的链路延迟超过 400ms
19,接口 eth0 在端口 6 出现断开
19,接口 eth0 在端口 17 出现断开
20,检测到到节点10的往返延迟 RTT ~485ms
20,设备接口eth1端口38状态 DOWN
21,检测到到节点22的往返延迟 RTT ~365ms
22,与邻居节点 23 的链路延迟超过 468ms
22,RAM 占用 91%，剩余不足
22,检测到到节点21的往返延迟 RTT ~452ms
23,与邻居节点 17 的链路延迟超过 476ms
23,与邻居节点 17 的链路延迟超过 226ms
23,接口 eth1 在端口 44 出现断开
24,接口 eth1 在端口 45 出现断开
24,检测到到节点3的往返延迟 RTT ~251ms
24,接口 eth2 在端口 33 出现断开
25,设备接口eth0端口7状态 DOWN
25,设备接口eth0端口2状态 DOWN
25,入流量瞬时增长至 86% 带宽利用率
26,检测到到节点2的往返延迟 RTT ~311ms
26,设备接口eth3端口34状态 DOWN
27,流量负载突增，当前占用 90%
28,流量负载突增，当前占用 85%
28,CPU 利用率超过 78%，可能存在过载风险
29,检测到到节点2的往返延迟 RTT ~325ms
29,流量负载突增，当前占用 73%
29,检测到到节点2的往返延迟 RTT ~445ms
30,与邻居节点 29 的链路延迟超过 274ms
30,CPU 利用率超过 80%，可能存在过载风险
31,处理器占用率 91%，需关注性能瓶颈
31,检测到到节点30的往返延迟 RTT ~150ms
32,检测到到节点33的往返延迟 RTT ~273ms
32,与邻居节点 2 的链路延迟超过 142ms
33,接口 eth1 在端口 47 出现断开
33,检测到到节点32的往返延迟 RTT ~340ms
33,设备接口eth0端口1状态 DOWN
0,检测到到节点2的往返延迟 RTT ~190ms
1,接口 eth3 在端口 37 出现断开
2,RAM 占用 72%，剩余不足
2,RAM 占用 93%，剩余不足
2,处理器占用率 73%，需关注性能瓶颈
3,处理器占用率 73%，需关注性能瓶颈
3,处理器占用率 70%，需关注性能瓶颈
3,RAM 占用 82%，剩余不足
4,处理器占用率 77%，需关注性能瓶颈
5,检测到到节点20的往返延迟 RTT ~108ms
6,RAM 占用 84%，剩余不足
6,接口 eth3 在端口 36 出现断开
6,设备接口eth1端口36状态 DOWN
7,接口 eth1 在端口 35 出现断开
7,设备接口eth3端口47状态 DOWN
7,设备接口eth1端口12状态 DOWN
8,设备接口eth3端口10状态 DOWN
8,设备接口eth0端口9状态 DOWN
9,与邻居节点 14 的链路延迟超过 342ms
9,CPU 利用率超过 74%，可能存在过载风险
9,流量负载突增，当前占用 83%
10,设备接口eth1端口39状态 DOWN
11,与邻居节点 19 的链路延迟超过 369ms
12,与邻居节点 10 的链路延迟超过 237ms
12,检测到到节点11的往返延迟 RTT ~301ms
12,与邻居节点 10 的链路延迟超过 248ms
13,接口 eth1 在端口 26 出现断开
13,设备接口eth0端口30状态 DOWN
14,检测到到节点9的往返延迟 RTT ~147ms
14,设备接口eth2端口48状态 DOWN
15,设备接口eth3端口3状态 DOWN
15,检测到到节点31的往返延迟 RTT ~110ms
16,检测到到节点9的往返延迟 RTT ~245ms
16,检测到到节点9的往返延迟 RTT ~254ms
17,接口 eth2 在端口 10 出现断开
17,RAM 占用 88%，剩余不足
17,与邻居节点 10 的链路延迟超过 364ms
18,设备接口eth3端口8状态 DOWN
18,接口 eth3 在端口 29 出现断开
18,与邻居节点 24 的链路延迟超过 432ms
19,检测到到节点11的往返延迟 RTT ~424ms
20,RAM 占用 89%，剩余不足
20,与邻居节点 5 的链路延迟超过 436ms
20,设备接口eth1端口34状态 DOWN
21,设备接口eth2端口14状态 DOWN
21,与邻居节点 22 的链路延迟超过 353ms
21,检测到到节点31的往返延迟 RTT ~219ms
22,入流量瞬时增长至 99% 带宽利用率
23,检测到到节点19的往返延迟 RTT ~212ms
24,入流量瞬时增长至 99% 带宽利用率
24,入流量瞬时增长至 100% 带宽利用率
25,设备接口eth1端口31状态 DOWN
25,接口 eth1 在端口 2 出现断开
25,接口 eth1 在端口 20 出现断开
26,检测到到节点20的往返延迟 RTT ~449ms
27,检测到到节点3的往返延迟 RTT ~385ms
27,检测到到节点3的往返延迟 RTT ~237ms
27,接口 eth1 在端口 16 出现断开
28,与邻居节点 2 的链路延迟超过 261ms
28,设备接口eth2端口12状态 DOWN
29,与邻居节点 2 的链路延迟超过 283ms
30,接口 eth2 在端口 14 出现断开
31,入流量瞬时增长至 78% 带宽利用率
32,设备接口eth3端口32状态 DOWN
33,与邻居节点 34 的链路延迟超过 210ms
34,检测到到节点33的往返延迟 RTT ~472ms
35,接口 eth1 在端口 42 出现断开
36,与邻居节点 35 的链路延迟超过 463ms
36,检测到到节点27的往返延迟 RTT ~363ms
36,设备接口eth1端口25状态 DOWN
0,与邻居节点 34 的链路延迟超过 196ms
0,与邻居节点 34 的链路延迟超过 497ms
1,接口 eth3 在端口 37 出现断开
1,检测到到节点0的往返延迟 RTT ~329ms
1,检测到到节点0的往返延迟 RTT ~452ms
2,检测到到节点0的往返延迟 RTT ~303ms
2,入流量瞬时增长至 85% 带宽利用率
2,内存使用率达 98%，系统将触发垃圾回收
3,接口 eth3 在端口 4 出现断开
3,检测到到节点10的往返延迟 RTT ~491ms
4,与邻居节点 8 的链路延迟超过 487ms
5,接口 eth1 在端口 11 出现断开
6,接口 eth0 在端口 43 出现断开
6,与邻居节点 4 的链路延迟超过 380ms
7,设备接口eth0端口15状态 DOWN
8,接口 eth1 在端口 2 出现断开
8,接口 eth2 在端口 32 出现断开
8,流量负载突增，当前占用 93%
9,检测到到节点18的往返延迟 RTT ~310ms
9,CPU 利用率超过 93%，可能存在过载风险
10,接口 eth2 在端口 42 出现断开
10,设备接口eth0端口32状态 DOWN
10,检测到到节点3的往返延迟 RTT ~255ms
11,接口 eth0 在端口 41 出现断开
12,设备接口eth3端口22状态 DOWN
13,接口 eth0 在端口 43 出现断开
13,设备接口eth0端口4状态 DOWN
14,与邻居节点 12 的链路延迟超过 141ms
15,入流量瞬时增长至 100% 带宽利用率
15,与邻居节点 12 的链路延迟超过 231ms
16,设备接口eth1端口29状态 DOWN
17,内存使用率达 70%，系统将触发垃圾回收
17,RAM 占用 85%，剩余不足
17,与邻居节点 4 的链路延迟超过 201ms
18,入流量瞬时增长至 76% 带宽利用率
18,接口 eth0 在端口 23 出现断开
19,与邻居节点 3 的链路延迟超过 342ms
19,接口 eth3 在端口 23 出现断开
19,CPU 利用率超过 78%，可能存在过载风险
20,检测到到节点12的往返延迟 RTT ~304ms
20,设备接口eth2端口29状态 DOWN
20,RAM 占用 82%，剩余不足
21,接口 eth2 在端口 25 出现断开
21,检测到到节点27的往返延迟 RTT ~219ms
22,接口 eth0 在端口 21 出现断开
22,接口 eth2 在端口 10 出现断开
23,处理器占用率 92%，需关注性能瓶颈
23,与邻居节点 22 的链路延迟超过 260ms
24,接口 eth0 在端口 6 出现断开
24,处理器占用率 72%，需关注性能瓶颈
25,处理器占用率 85%，需关注性能瓶颈
25,设备接口eth3端口19状态 DOWN
26,与邻居节点 22 的链路延迟超过 460ms
26,检测到到节点22的往返延迟 RTT ~474ms
27,检测到到节点21的往返延迟 RTT ~292ms
28,设备接口eth2端口25状态 DOWN
29,设备接口eth3端口12状态 DOWN
29,检测到到节点4的往返延迟 RTT ~429ms
30,与邻居节点 0 的链路延迟超过 185ms
30,检测到到节点0的往返延迟 RTT ~483ms
31,设备接口eth2端口16状态 DOWN
32,与邻居节点 34 的链路延迟超过 478ms
32,设备接口eth1端口31状态 DOWN
33,设备接口eth0端口16状态 DOWN
33,与邻居节点 34 的链路延迟超过 443ms
33,检测到到节点34的往返延迟 RTT ~149ms
34,与邻居节点 33 的链路延迟超过 190ms
35,流量负载突增，当前占用 81%
36,流量负载突增，当前占用 76%
36,检测到到节点2的往返延迟 RTT ~142ms
37,与邻居节点 36 的链路延迟超过 337ms
37,与邻居节点 36 的链路延迟超过 301ms
37,接口 eth0 在端口 47 出现断开
38,与邻居节点 39 的链路延迟超过 443ms
38,检测到到节点2的往返延迟 RTT ~465ms
39,与邻居节点 38 的链路延迟超过 195ms
39,与邻居节点 38 的链路延迟超过 205ms
39,检测到到节点38的往返延迟 RTT ~345ms
0,入流量瞬时增长至 92% 带宽利用率
0,设备接口eth0端口20状态 DOWN
0,与邻居节点 1 的链路延迟超过 165ms
1,处理器占用率 87%，需关注性能瓶颈
2,入流量瞬时增长至 79% 带宽利用率
3,与邻居节点 2 的链路延迟超过 298ms
3,设备接口eth3端口5状态 DOWN
3,接口 eth2 在端口 30 出现断开
4,流量负载突增，当前占用 95%
5,接口 eth2 在端口 7 出现断开
5,与邻居节点 6 的链路延迟超过 479ms
6,入流量瞬时增长至 96% 带宽利用率
6,检测到到节点5的往返延迟 RTT ~144ms
0,入流量瞬时增长至 86% 带宽利用率
1,设备接口eth1端口41状态 DOWN
1,处理器占用率 100%，需关注性能瓶颈
2,CPU 利用率超过 70%，可能存在过载风险
2,内存使用率达 73%，系统将触发垃圾回收
3,RAM 占用 91%，剩余不足
4,RAM 占用 98%，剩余不足
4,内存使用率达 93%，系统将触发垃圾回收
4,检测到到节点2的往返延迟 RTT ~228ms
5,设备接口eth1端口8状态 DOWN
5,内存使用率达 86%，系统将触发垃圾回收
5,流量负载突增，当前占用 95%
6,入流量瞬时增长至 96% 带宽利用率
6,设备接口eth2端口40状态 DOWN
7,CPU 利用率超过 70%，可能存在过载风险
8,流量负载突增，当前占用 86%
8,CPU 利用率超过 100%，可能存在过载风险
8,流量负载突增，当前占用 90%
0,接口 eth1 在端口 11 出现断开
0,检测到到节点65的往返延迟 RTT ~187ms
0,内存使用率达 79%，系统将触发垃圾回收
1,与邻居节点 3 的链路延迟超过 359ms
1,设备接口eth3端口27状态 DOWN
2,接口 eth3 在端口 36 出现断开
2,检测到到节点58的往返延迟 RTT ~131ms
2,与邻居节点 58 的链路延迟超过 385ms
3,与邻居节点 0 的链路延迟超过 293ms
3,设备接口eth2端口34状态 DOWN
4,与邻居节点 33 的链路延迟超过 161ms
4,设备接口eth0端口20状态 DOWN
5,CPU 利用率超过 78%，可能存在过载风险
5,检测到到节点6的往返延迟 RTT ~327ms
5,设备接口eth1端口17状态 DOWN
6,与邻居节点 5 的链路延迟超过 418ms
6,设备接口eth3端口19状态 DOWN
6,接口 eth3 在端口 39 出现断开
7,与邻居节点 5 的链路延迟超过 444ms
7,设备接口eth2端口6状态 DOWN
8,设备接口eth3端口32状态 DOWN
8,检测到到节点9的往返延迟 RTT ~108ms
8,接口 eth0 在端口 45 出现断开
9,设备接口eth0端口39状态 DOWN
10,接口 eth0 在端口 17 出现断开
10,流量负载突增，当前占用 76%
11,接口 eth2 在端口 35 出现断开
11,与邻居节点 10 的链路延迟超过 449ms
11,检测到到节点10的往返延迟 RTT ~386ms
12,设备接口eth2端口9状态 DOWN
13,接口 eth1 在端口 33 出现断开
14,设备接口eth2端口35状态 DOWN
14,与邻居节点 12 的链路延迟超过 309ms
14,接口 eth3 在端口 30 出现断开
15,接口 eth2 在端口 24 出现断开
16,检测到到节点14的往返延迟 RTT ~286ms
16,处理器占用率 80%，需关注性能瓶颈
17,CPU 利用率超过 98%，可能存在过载风险
17,设备接口eth1端口22状态 DOWN
18,检测到到节点19的往返延迟 RTT ~178ms
19,检测到到节点46的往返延迟 RTT ~185ms
19,CPU 利用率超过 75%，可能存在过载风险
20,接口 eth2 在端口 20 出现断开
20,与邻居节点 22 的链路延迟超过 320ms
21,流量负载突增，当前占用 73%
21,流量负载突增，当前占用 77%
22,接口 eth3 在端口 33 出现断开
22,检测到到节点21的往返延迟 RTT ~406ms
23,设备接口eth3端口14状态 DOWN
23,检测到到节点24的往返延迟 RTT ~237ms
23,检测到到节点24的往返延迟 RTT ~498ms
24,流量负载突增，当前占用 82%
24,设备接口eth2端口40状态 DOWN
25,与邻居节点 24 的链路延迟超过 202ms
26,检测到到节点9的往返延迟 RTT ~187ms
27,设备接口eth3端口37状态 DOWN
28,与邻居节点 13 的链路延迟超过 351ms
29,检测到到节点30的往返延迟 RTT ~199ms
29,处理器占用率 95%，需关注性能瓶颈
30,CPU 利用率超过 84%，可能存在过载风险
30,检测到到节点44的往返延迟 RTT ~414ms
30,与邻居节点 29 的链路延迟超过 409ms
31,与邻居节点 53 的链路延迟超过 105ms
32,检测到到节点52的往返延迟 RTT ~146ms
32,与邻居节点 53 的链路延迟超过 313ms
32,与邻居节点 53 的链路延迟超过 215ms
33,接口 eth0 在端口 38 出现断开
